,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,ORPHA,DOID
18319,HP:0001701,Pericarditis,DOID:1787,pericarditis,Pericarditis,ORPHA:900,900,12132
18324,HP:0040223,Pulmonary hemorrhage,C0151701,Pulmonary haemorrhage,Pulmonary hemorrhage,ORPHA:900,900,12132
18329,HP:0000024,Prostatitis,C0033581,Prostatitis,Prostatitis,ORPHA:900,900,12132
18334,HP:0000024,Prostatitis,DOID:14654,prostatitis,Prostatitis,ORPHA:900,900,12132
18339,HP:0002315,Headache,C0018681,Headache,Headache,ORPHA:900,900,12132
18344,HP:0002315,Headache,D006261,Headache,Headache,ORPHA:900,900,12132
18349,HP:0005214,Intestinal obstruction,C0021843,Intestinal obstruction,Intestinal obstruction,ORPHA:900,900,12132
18354,HP:0005214,Intestinal obstruction,DOID:8437,intestinal obstruction,Intestinal obstruction,ORPHA:900,900,12132
18359,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,ORPHA:900,900,12132
18364,HP:0012378,Fatigue,C0015672,Fatigue,Fatigue,ORPHA:900,900,12132
18369,HP:0012378,Fatigue,D005221,Fatigue,Fatigue,ORPHA:900,900,12132
18374,HP:0001287,Meningitis,C0025289,Meningitis,Meningitis,ORPHA:900,900,12132
18379,HP:0001287,Meningitis,DOID:9471,meningitis,Meningitis,ORPHA:900,900,12132
18384,HP:0200042,Skin ulcer,C0037299,Skin ulcer,Skin ulcer,ORPHA:900,900,12132
18389,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,ORPHA:900,900,12132
18394,HP:0002633,Vasculitis,C0042384,Vasculitis,Vasculitis,ORPHA:900,900,12132
18399,HP:0002633,Vasculitis,DOID:865,vasculitis,Vasculitis,ORPHA:900,900,12132
18404,HP:0002239,Gastrointestinal hemorrhage,C0017181,Gastrointestinal haemorrhage,Gastrointestinal hemorrhage,ORPHA:900,900,12132
18409,HP:0004936,Venous thrombosis,C0042487,Venous thrombosis,Venous thrombosis,ORPHA:900,900,12132
18414,HP:0000979,Purpura,C0034150,Purpura,Purpura,ORPHA:900,900,12132
18419,HP:0000979,Purpura,D011693,Purpura,Purpura,ORPHA:900,900,12132
18424,HP:0000979,Purpura,DOID:3326,purpura,Purpura,ORPHA:900,900,12132
18429,HP:0006000,Ureteral obstruction,DOID:5199,ureteral obstruction,Ureteral obstruction,ORPHA:900,900,12132
18434,HP:0200034,Papule,C0332563,Papule,Papule,ORPHA:900,900,12132
18439,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,ORPHA:900,900,12132
18444,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,ORPHA:900,900,12132
18449,HP:0001824,Weight loss,D015431,Weight Loss,Weight loss,ORPHA:900,900,12132
18454,HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,Respiratory insufficiency,ORPHA:900,900,12132
18459,HP:0011675,Arrhythmia,C0003811,Arrhythmia,Arrhythmia,ORPHA:900,900,12132
18464,HP:0002027,Abdominal pain,C0000737,Abdominal pain,Abdominal pain,ORPHA:900,900,12132
18469,HP:0002027,Abdominal pain,D015746,Abdominal Pain,Abdominal pain,ORPHA:900,900,12132
18474,HP:0002637,Cerebral ischemia,C0917798,Cerebral ischaemia,Cerebral ischemia,ORPHA:900,900,12132
18479,HP:0000126,Hydronephrosis,C0020295,Hydronephrosis,Hydronephrosis,ORPHA:900,900,12132
18484,HP:0000126,Hydronephrosis,DOID:11111,hydronephrosis,Hydronephrosis,ORPHA:900,900,12132
18489,HP:0002301,Hemiplegia,C0018991,Hemiplegia,Hemiplegia,ORPHA:900,900,12132
18494,HP:0002301,Hemiplegia,D006429,Hemiplegia,Hemiplegia,ORPHA:900,900,12132
18499,HP:0002301,Hemiplegia,DOID:10969,hemiplegia,Hemiplegia,ORPHA:900,900,12132
18504,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,ORPHA:900,900,12132
18509,HP:0002105,Hemoptysis,D006469,Hemoptysis,Hemoptysis,ORPHA:900,900,12132
18514,HP:0000246,Sinusitis,C0037199,Sinusitis,Sinusitis,ORPHA:900,900,12132
18519,HP:0000246,Sinusitis,DOID:0050127,sinusitis,Sinusitis,ORPHA:900,900,12132
18524,HP:0045073,Serositis,C0036749,Serositis,Serositis,ORPHA:900,900,12132
18529,HP:0100539,Periorbital edema,C0151205,Periorbital oedema,Periorbital edema,ORPHA:900,900,12132
18534,HP:0000969,Edema,D004487,Edema,Edema,ORPHA:900,900,12132
18539,HP:0000421,Epistaxis,C0014591,Epistaxis,Epistaxis,ORPHA:900,900,12132
18544,HP:0000421,Epistaxis,D004844,Epistaxis,Epistaxis,ORPHA:900,900,12132
18549,HP:0006824,Cranial nerve paralysis,C0151311,Cranial nerve paralysis,Cranial nerve paralysis,ORPHA:900,900,12132
18554,HP:0002206,Pulmonary fibrosis,C0034069,Pulmonary fibrosis,Pulmonary fibrosis,ORPHA:900,900,12132
18559,HP:0002206,Pulmonary fibrosis,DOID:3770,pulmonary fibrosis,Pulmonary fibrosis,ORPHA:900,900,12132
18564,HP:0001733,Pancreatitis,C0030305,Pancreatitis,Pancreatitis,ORPHA:900,900,12132
18569,HP:0001733,Pancreatitis,DOID:4989,pancreatitis,Pancreatitis,ORPHA:900,900,12132
18574,HP:0012735,Cough,C0010200,Cough,Cough,ORPHA:900,900,12132
18579,HP:0012735,Cough,D003371,Cough,Cough,ORPHA:900,900,12132
18584,HP:0003326,Myalgia,C0231528,Myalgia,Myalgia,ORPHA:900,900,12132
18589,HP:0003326,Myalgia,D063806,Myalgia,Myalgia,ORPHA:900,900,12132
18594,HP:0000873,Diabetes insipidus,C0011848,Diabetes insipidus,Diabetes insipidus,ORPHA:744,744,13482
18596,HP:0000873,Diabetes insipidus,DOID:9409,diabetes insipidus,Diabetes insipidus,ORPHA:744,744,13482
18598,HP:0000501,Glaucoma,C0017601,Glaucoma,Glaucoma,ORPHA:744,744,13482
18600,HP:0000501,Glaucoma,DOID:1686,glaucoma,Glaucoma,ORPHA:744,744,13482
18602,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,ORPHA:744,744,13482
18604,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,ORPHA:744,744,13482
18606,HP:0000557,Buphthalmos,DOID:11211,buphthalmos,Buphthalmos,ORPHA:744,744,13482
18608,HP:0000995,Melanocytic nevus,C0027962,Melanocytic naevus,Melanocytic nevus,ORPHA:744,744,13482
18610,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:744,744,13482
18612,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:744,744,13482
18614,HP:0100774,Hyperostosis,C0020492,Hyperostosis,Hyperostosis,ORPHA:744,744,13482
18616,HP:0100774,Hyperostosis,DOID:205,hyperostosis,Hyperostosis,ORPHA:744,744,13482
18618,HP:0003198,Myopathy,C0026848,Myopathy,Myopathy,ORPHA:744,744,13482
18620,HP:0003198,Myopathy,DOID:423,myopathy,Myopathy,ORPHA:744,744,13482
18622,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,ORPHA:744,744,13482
18624,HP:0000138,Ovarian cyst,C0029927,Ovarian cyst,Ovarian cyst,ORPHA:744,744,13482
18626,HP:0000138,Ovarian cyst,DOID:5119,ovarian cyst,Ovarian cyst,ORPHA:744,744,13482
18628,HP:0001028,Hemangioma,DOID:255,hemangioma,Hemangioma,ORPHA:744,744,13482
18630,HP:0000107,Renal cyst,C2173677,Renal cyst,Renal cyst,ORPHA:744,744,13482
18632,HP:0001645,Sudden cardiac death,C0085298,Sudden cardiac death,Sudden cardiac death,ORPHA:744,744,13482
18634,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,ORPHA:744,744,13482
18636,HP:0001087,Developmental glaucoma,C0020302,Developmental glaucoma,Developmental glaucoma,ORPHA:744,744,13482
18638,HP:0001363,Craniosynostosis,C0010278,Craniosynostosis,Craniosynostosis,ORPHA:744,744,13482
18640,HP:0001363,Craniosynostosis,DOID:2340,craniosynostosis,Craniosynostosis,ORPHA:744,744,13482
18642,HP:0002204,Pulmonary embolism,C0034065,Pulmonary embolism,Pulmonary embolism,ORPHA:744,744,13482
18644,HP:0002204,Pulmonary embolism,DOID:9477,pulmonary embolism,Pulmonary embolism,ORPHA:744,744,13482
18646,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:744,744,13482
18648,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:744,744,13482
18650,HP:0003715,Myofibrillar myopathy,DOID:0080307,myofibrillar myopathy,Myofibrillar myopathy,ORPHA:744,744,13482
18652,HP:0001695,Cardiac arrest,C0018790,Cardiac arrest,Cardiac arrest,ORPHA:744,744,13482
18654,HP:0001695,Cardiac arrest,DOID:0060319,cardiac arrest,Cardiac arrest,ORPHA:744,744,13482
18656,HP:0004326,Cachexia,C0006625,Cachexia,Cachexia,ORPHA:744,744,13482
18658,HP:0004326,Cachexia,D002100,Cachexia,Cachexia,ORPHA:744,744,13482
18660,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,ORPHA:744,744,13482
18662,HP:0010566,Hamartoma,C0018552,Hamartoma,Hamartoma,ORPHA:744,744,13482
18664,HP:0003764,Nevus,C0027960,Nevus,Nevus,ORPHA:744,744,13482
18666,HP:0001482,Subcutaneous nodule,C0151811,Subcutaneous nodule,Subcutaneous nodule,ORPHA:744,744,13482
18668,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:744,744,13482
18670,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,ORPHA:744,744,13482
18672,HP:0001387,Joint stiffness,C0162298,Joint stiffness,Joint stiffness,ORPHA:744,744,13482
18674,HP:0200036,Skin nodule,C0037287,Skin nodule,Skin nodule,ORPHA:744,744,13482
18676,HP:0004418,Thrombophlebitis,C0040046,Thrombophlebitis,Thrombophlebitis,ORPHA:744,744,13482
18678,HP:0004418,Thrombophlebitis,DOID:3875,thrombophlebitis,Thrombophlebitis,ORPHA:744,744,13482
18680,HP:0012032,Lipoma,C0023798,Lipoma,Lipoma,ORPHA:744,744,13482
18682,HP:0012032,Lipoma,DOID:3315,lipoma,Lipoma,ORPHA:744,744,13482
18684,HP:0100026,Arteriovenous malformation,DOID:11294,arteriovenous malformation,Arteriovenous malformation,ORPHA:744,744,13482
18686,HP:0004936,Venous thrombosis,C0042487,Venous thrombosis,Venous thrombosis,ORPHA:744,744,13482
18688,HP:0001744,Splenomegaly,C0038002,Splenomegaly,Splenomegaly,ORPHA:744,744,13482
18690,HP:0000589,Coloboma,DOID:12270,coloboma,Coloboma,ORPHA:744,744,13482
18692,HP:0000541,Retinal detachment,C0035305,Retinal detachment,Retinal detachment,ORPHA:744,744,13482
18694,HP:0000541,Retinal detachment,DOID:5327,retinal detachment,Retinal detachment,ORPHA:744,744,13482
18696,HP:0001824,Weight loss,D015431,Weight Loss,Weight loss,ORPHA:744,744,13482
18698,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,ORPHA:744,744,13482
18700,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,ORPHA:744,744,13482
18702,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:744,744,13482
18704,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:744,744,13482
18706,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:744,744,13482
18708,HP:0000545,Myopia,C0027092,Myopia,Myopia,ORPHA:744,744,13482
18710,HP:0000545,Myopia,DOID:11830,myopia,Myopia,ORPHA:744,744,13482
18712,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,ORPHA:744,744,13482
18714,HP:0011675,Arrhythmia,C0003811,Arrhythmia,Arrhythmia,ORPHA:744,744,13482
18716,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,ORPHA:744,744,13482
18718,HP:0001007,Hirsutism,C0019572,Hirsutism,Hirsutism,ORPHA:744,744,13482
18720,HP:0001007,Hirsutism,D006628,Hirsutism,Hirsutism,ORPHA:744,744,13482
18722,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,ORPHA:744,744,13482
18724,HP:0001699,Sudden death,C0011071,Sudden death,Sudden death,ORPHA:744,744,13482
18726,HP:0010816,Epidermal nevus,DOID:0111162,epidermal nevus,Epidermal nevus,ORPHA:744,744,13482
18728,HP:0010816,Epidermal nevus,C0334082,Epidermal naevus,Epidermal nevus,ORPHA:744,744,13482
18730,HP:0005306,Capillary hemangioma,DOID:2725,capillary hemangioma,Capillary hemangioma,ORPHA:744,744,13482
18732,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,ORPHA:744,744,13482
18734,HP:0100615,Ovarian neoplasm,C0919267,Ovarian neoplasm,Ovarian neoplasm,ORPHA:744,744,13482
18736,HP:0001004,Lymphedema,DOID:4977,lymphedema,Lymphedema,ORPHA:744,744,13482
18738,HP:0000969,Edema,D004487,Edema,Edema,ORPHA:744,744,13482
18740,HP:0100764,Lymphangioma,DOID:1475,lymphangioma,Lymphangioma,ORPHA:744,744,13482
18742,HP:0000147,Polycystic ovaries,C0032460,Polycystic ovaries,Polycystic ovaries,ORPHA:744,744,13482
18744,HP:0002827,Hip dislocation,C0019554,Hip dislocation,Hip dislocation,ORPHA:744,744,13482
18746,HP:0002858,Meningioma,C0025286,Meningioma,Meningioma,ORPHA:744,744,13482
18748,HP:0002858,Meningioma,DOID:3565,meningioma,Meningioma,ORPHA:744,744,13482
18750,HP:0007957,Corneal opacity,C0010038,Corneal opacity,Corneal opacity,ORPHA:708,708,0060673
18755,HP:0000501,Glaucoma,C0017601,Glaucoma,Glaucoma,ORPHA:708,708,0060673
18760,HP:0000501,Glaucoma,DOID:1686,glaucoma,Glaucoma,ORPHA:708,708,0060673
18765,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:708,708,0060673
18770,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:708,708,0060673
18775,HP:0001087,Developmental glaucoma,C0020302,Developmental glaucoma,Developmental glaucoma,ORPHA:708,708,0060673
18780,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:708,708,0060673
18785,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:708,708,0060673
18790,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,ORPHA:708,708,0060673
18795,HP:0000659,Peters anomaly,DOID:0060673,Peters anomaly,Peters anomaly,ORPHA:708,708,0060673
18800,HP:0007957,Corneal opacity,C0010038,Corneal opacity,Corneal opacity,ORPHA:1052,1052,0080688
18805,HP:0000501,Glaucoma,C0017601,Glaucoma,Glaucoma,ORPHA:1052,1052,0080688
18810,HP:0000501,Glaucoma,DOID:1686,glaucoma,Glaucoma,ORPHA:1052,1052,0080688
18815,HP:0002863,Myelodysplasia,C0026985,Myelodysplasia,Myelodysplasia,ORPHA:1052,1052,0080688
18820,HP:0002859,Rhabdomyosarcoma,DOID:3247,rhabdomyosarcoma,Rhabdomyosarcoma,ORPHA:1052,1052,0080688
18825,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,ORPHA:1052,1052,0080688
18830,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,ORPHA:1052,1052,0080688
18835,HP:0006721,Acute lymphoblastic leukemia,DOID:9952,acute lymphoblastic leukemia,Acute lymphoblastic leukemia,ORPHA:1052,1052,0080688
18840,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,ORPHA:1052,1052,0080688
18845,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,ORPHA:1052,1052,0080688
18850,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,ORPHA:1052,1052,0080688
18855,HP:0001360,Holoprosencephaly,DOID:4621,holoprosencephaly,Holoprosencephaly,ORPHA:1052,1052,0080688
18860,HP:0000107,Renal cyst,C2173677,Renal cyst,Renal cyst,ORPHA:1052,1052,0080688
18865,HP:0009726,Renal neoplasm,C0022665,Renal neoplasm,Renal neoplasm,ORPHA:1052,1052,0080688
18870,HP:0012126,Stomach cancer,DOID:10534,stomach cancer,Stomach cancer,ORPHA:1052,1052,0080688
18875,HP:0001909,Leukemia,DOID:1240,leukemia,Leukemia,ORPHA:1052,1052,0080688
18880,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:1052,1052,0080688
18885,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:1052,1052,0080688
18890,HP:0002488,Acute leukemia,DOID:12603,acute leukemia,Acute leukemia,ORPHA:1052,1052,0080688
18895,HP:0002488,Acute leukemia,C0085669,Acute leukaemia,Acute leukemia,ORPHA:1052,1052,0080688
18900,HP:0100242,Sarcoma,C1261473,Sarcoma,Sarcoma,ORPHA:1052,1052,0080688
18905,HP:0100242,Sarcoma,DOID:1115,sarcoma,Sarcoma,ORPHA:1052,1052,0080688
18910,HP:0001321,Cerebellar hypoplasia,DOID:0070338,cerebellar hypoplasia,Cerebellar hypoplasia,ORPHA:1052,1052,0080688
18915,HP:0002104,Apnea,D001049,Apnea,Apnea,ORPHA:1052,1052,0080688
18920,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,ORPHA:1052,1052,0080688
18925,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,ORPHA:1052,1052,0080688
18930,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,ORPHA:1052,1052,0080688
18935,HP:0011100,Intestinal atresia,DOID:10486,intestinal atresia,Intestinal atresia,ORPHA:1052,1052,0080688
18940,HP:0002797,Osteolysis,C0221204,Osteolysis,Osteolysis,ORPHA:1052,1052,0080688
18945,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:1052,1052,0080688
18950,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:1052,1052,0080688
18955,HP:0012733,Macule,C0332573,Macule,Macule,ORPHA:1052,1052,0080688
18960,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,ORPHA:1052,1052,0080688
18965,HP:0003003,Colon cancer,C0007102,Colon cancer,Colon cancer,ORPHA:1052,1052,0080688
18970,HP:0003003,Colon cancer,DOID:219,colon cancer,Colon cancer,ORPHA:1052,1052,0080688
18975,HP:0000568,Microphthalmia,DOID:10629,microphthalmia,Microphthalmia,ORPHA:1052,1052,0080688
18980,HP:0001561,Polyhydramnios,C0020224,Polyhydramnios,Polyhydramnios,ORPHA:1052,1052,0080688
18985,HP:0001561,Polyhydramnios,DOID:8488,polyhydramnios,Polyhydramnios,ORPHA:1052,1052,0080688
18990,HP:0001541,Ascites,C0003962,Ascites,Ascites,ORPHA:1052,1052,0080688
18995,HP:0003560,Muscular dystrophy,DOID:9884,muscular dystrophy,Muscular dystrophy,ORPHA:1052,1052,0080688
19000,HP:0001682,Subvalvular aortic stenosis,DOID:5805,subvalvular aortic stenosis,Subvalvular aortic stenosis,ORPHA:1052,1052,0080688
19005,HP:0002247,Duodenal atresia,DOID:0080216,duodenal atresia,Duodenal atresia,ORPHA:1052,1052,0080688
19010,HP:0000969,Edema,D004487,Edema,Edema,ORPHA:1052,1052,0080688
19015,HP:0002667,Nephroblastoma,DOID:2154,nephroblastoma,Nephroblastoma,ORPHA:1052,1052,0080688
19020,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,ORPHA:1052,1052,0080688
19025,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,ORPHA:1052,1052,0080688
19030,HP:0007957,Corneal opacity,C0010038,Corneal opacity,Corneal opacity,ORPHA:899,899,0050560
19044,HP:0000501,Glaucoma,C0017601,Glaucoma,Glaucoma,ORPHA:899,899,0050560
19058,HP:0000501,Glaucoma,DOID:1686,glaucoma,Glaucoma,ORPHA:899,899,0050560
19072,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,ORPHA:899,899,0050560
19086,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,ORPHA:899,899,0050560
19100,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,ORPHA:899,899,0050560
19114,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,ORPHA:899,899,0050560
19128,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,ORPHA:899,899,0050560
19142,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,ORPHA:899,899,0050560
19156,HP:0000238,Hydrocephalus,C0020255,Hydrocephalus,Hydrocephalus,ORPHA:899,899,0050560
19170,HP:0000238,Hydrocephalus,DOID:10908,hydrocephalus,Hydrocephalus,ORPHA:899,899,0050560
19184,HP:0001284,Areflexia,C0234146,Areflexia,Areflexia,ORPHA:899,899,0050560
19198,HP:0000518,Cataract,C0086543,Cataract,Cataract,ORPHA:899,899,0050560
19212,HP:0000518,Cataract,DOID:83,cataract,Cataract,ORPHA:899,899,0050560
19226,HP:0001321,Cerebellar hypoplasia,DOID:0070338,cerebellar hypoplasia,Cerebellar hypoplasia,ORPHA:899,899,0050560
19240,HP:0002126,Polymicrogyria,DOID:0080918,polymicrogyria,Polymicrogyria,ORPHA:899,899,0050560
19254,HP:0000648,Optic atrophy,C0029124,Optic atrophy,Optic atrophy,ORPHA:899,899,0050560
19268,HP:0000648,Optic atrophy,DOID:5723,optic atrophy,Optic atrophy,ORPHA:899,899,0050560
19282,HP:0000589,Coloboma,DOID:12270,coloboma,Coloboma,ORPHA:899,899,0050560
19296,HP:0001339,Lissencephaly,DOID:0050453,lissencephaly,Lissencephaly,ORPHA:899,899,0050560
19310,HP:0000541,Retinal detachment,C0035305,Retinal detachment,Retinal detachment,ORPHA:899,899,0050560
19324,HP:0000541,Retinal detachment,DOID:5327,retinal detachment,Retinal detachment,ORPHA:899,899,0050560
19338,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,ORPHA:899,899,0050560
19352,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,ORPHA:899,899,0050560
19366,HP:0000568,Microphthalmia,DOID:10629,microphthalmia,Microphthalmia,ORPHA:899,899,0050560
19380,HP:0003560,Muscular dystrophy,DOID:9884,muscular dystrophy,Muscular dystrophy,ORPHA:899,899,0050560
19394,HP:0000185,Cleft soft palate,DOID:0110214,cleft soft palate,Cleft soft palate,ORPHA:899,899,0050560
19408,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,ORPHA:899,899,0050560
19422,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,ORPHA:899,899,0050560
19436,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,ORPHA:899,899,0050560
19450,HP:0007957,Corneal opacity,C0010038,Corneal opacity,Corneal opacity,ORPHA:3474,3474,0112152
19451,HP:0002059,Cerebral atrophy,C0235946,Cerebral atrophy,Cerebral atrophy,ORPHA:3474,3474,0112152
19452,HP:0010783,Erythema,C0041834,Erythema,Erythema,ORPHA:3474,3474,0112152
19453,HP:0010783,Erythema,D004890,Erythema,Erythema,ORPHA:3474,3474,0112152
19454,HP:0001636,Tetralogy of Fallot,DOID:6419,tetralogy of Fallot,Tetralogy of Fallot,ORPHA:3474,3474,0112152
19455,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,ORPHA:3474,3474,0112152
19456,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,ORPHA:3474,3474,0112152
19457,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,ORPHA:3474,3474,0112152
19458,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,ORPHA:3474,3474,0112152
19459,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,ORPHA:3474,3474,0112152
19460,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,ORPHA:3474,3474,0112152
