HPO_ID,hpo,node_id,node_name,node_type,similarity
HP:0001339,Lissencephaly,DOID:0112237,lissencephaly 1,Disease,95
HP:0001339,Lissencephaly,DOID:0112235,lissencephaly 4,Disease,95
HP:0001339,Lissencephaly,DOID:0112232,lissencephaly 3,Disease,95
HP:0001339,Lissencephaly,DOID:0112229,lissencephaly 10,Disease,95
HP:0000704,Periodontitis,C0031099,Periodontitis,SideEffect,100
HP:0000704,Periodontitis,DOID:824,periodontitis,Disease,100
HP:0002014,Diarrhea,DOID:13250,diarrhea,Disease,100
HP:0002014,Diarrhea,D003967,Diarrhea,Symptom,100
HP:0002014,Diarrhea,C0011991,Diarrhoea,SideEffect,94
HP:0200034,Papule,C0332563,Papule,SideEffect,100
HP:0030065,Primitive neuroectodermal tumor,DOID:171,neuroectodermal tumor,Disease,95
HP:0030065,Primitive neuroectodermal tumor,DOID:4791,supratentorial primitive neuroectodermal tumor,Disease,95
HP:0030065,Primitive neuroectodermal tumor,DOID:7398,cerebral primitive neuroectodermal tumor,Disease,95
HP:0030065,Primitive neuroectodermal tumor,DOID:4788,intracranial primitive neuroectodermal tumor,Disease,95
HP:0005871,Metaphyseal chondrodysplasia,DOID:0080020,Jansen's metaphyseal chondrodysplasia,Disease,95
HP:0005871,Metaphyseal chondrodysplasia,DOID:0080021,Schmid metaphyseal chondrodysplasia,Disease,95
HP:0001640,Cardiomegaly,C0018800,Cardiomegaly,SideEffect,100
HP:0030682,Left ventricular noncompaction,DOID:0060480,left ventricular noncompaction,Disease,100
HP:0000072,Hydroureter,C0521620,Hydroureter,SideEffect,100
HP:0032552,Abnormal pulse,C0235472,Pulse abnormal,SideEffect,95
HP:0031846,Femur fracture,C0015802,Femur fracture,SideEffect,100
HP:0031846,Femur fracture,C0272753,Femur shaft fracture,SideEffect,95
HP:0003418,Back pain,C0004604,Back pain,SideEffect,100
HP:0003418,Back pain,D001416,Back Pain,Symptom,100
HP:0003418,Back pain,C0024031,Low back pain,SideEffect,95
HP:0003418,Back pain,D017116,Low Back Pain,Symptom,95
HP:0006573,Acute hepatic steatosis,C2711227,Hepatic steatosis,SideEffect,95
HP:0000541,Retinal detachment,C0035305,Retinal detachment,SideEffect,100
HP:0000541,Retinal detachment,DOID:5327,retinal detachment,Disease,100
HP:0000541,Retinal detachment,C0154822,Serous retinal detachment,SideEffect,95
HP:0002150,Hypercalciuria,C0020438,Hypercalciuria,SideEffect,100
HP:0002150,Hypercalciuria,D053565,Hypercalciuria,Symptom,100
HP:0011499,Mydriasis,C0026961,Mydriasis,SideEffect,100
HP:0000212,Gingival overgrowth,DOID:3086,gingival overgrowth,Disease,100
HP:0100796,Orchitis,C0029191,Orchitis,SideEffect,100
HP:0100796,Orchitis,DOID:2518,orchitis,Disease,100
HP:0001274,Agenesis of corpus callosum,C0175754,Corpus callosum agenesis,SideEffect,95
HP:0002277,Horner syndrome,D006732,Horner Syndrome,Symptom,100
HP:0002277,Horner syndrome,C0019937,Horner's syndrome,SideEffect,95
HP:0002277,Horner syndrome,DOID:11486,Horner's syndrome,Disease,95
HP:0006554,Acute hepatic failure,C0162557,Acute hepatic failure,SideEffect,100
HP:0006554,Acute hepatic failure,C0085605,Hepatic failure,SideEffect,95
HP:0200151,Cutaneous mastocytosis,DOID:3663,cutaneous mastocytosis,Disease,100
HP:0200151,Cutaneous mastocytosis,DOID:3665,diffuse cutaneous mastocytosis,Disease,95
HP:0004859,Amegakaryocytic thrombocytopenia,DOID:0090118,congenital amegakaryocytic thrombocytopenia,Disease,95
HP:0005942,Desquamative interstitial pneumonitis,DOID:0050158,desquamative interstitial pneumonia,Disease,94
HP:0031665,Midsystolic murmur,C0232257,Systolic murmur,SideEffect,91
HP:0000991,Xanthomatosis,C0043325,Xanthomatosis,SideEffect,100
HP:0000991,Xanthomatosis,DOID:3345,xanthomatosis,Disease,100
HP:0002779,Tracheomalacia,DOID:0060313,tracheomalacia,Disease,100
HP:0000388,Otitis media,C0029882,Otitis media,SideEffect,100
HP:0000388,Otitis media,DOID:10754,otitis media,Disease,100
HP:0005943,Respiratory arrest,C0162297,Respiratory arrest,SideEffect,100
HP:0005943,Respiratory arrest,C0600228,Cardio-respiratory arrest,SideEffect,95
HP:0010522,Dyslexia,C0476254,Dyslexia,SideEffect,100
HP:0010522,Dyslexia,D004410,Dyslexia,Symptom,100
HP:0010522,Dyslexia,DOID:4428,dyslexia,Disease,100
HP:0011623,Muscular ventricular septal defect,C0685707,Muscular ventricular septal defect,SideEffect,100
HP:0011623,Muscular ventricular septal defect,C0018818,Ventricular septal defect,SideEffect,95
HP:0011623,Muscular ventricular septal defect,DOID:1657,ventricular septal defect,Disease,95
HP:0001878,Hemolytic anemia,DOID:583,hemolytic anemia,Disease,100
HP:0001878,Hemolytic anemia,C0002878,Haemolytic anaemia,SideEffect,94
HP:0000756,Agoraphobia,C0001818,Agoraphobia,SideEffect,100
HP:0000756,Agoraphobia,DOID:593,agoraphobia,Disease,100
HP:0001824,Weight loss,D015431,Weight Loss,Symptom,100
HP:0000139,Uterine prolapse,C0042140,Uterine prolapse,SideEffect,100
HP:0001159,Syndactyly,C0039075,Syndactyly,SideEffect,100
HP:0001159,Syndactyly,DOID:11193,syndactyly,Disease,100
HP:0011897,Neutrophilia,C3665444,Neutrophilia,SideEffect,100
HP:0100264,Proximal symphalangism,DOID:0050788,proximal symphalangism,Disease,100
HP:0100264,Proximal symphalangism,DOID:0080787,proximal symphalangism 1,Disease,96
HP:0100264,Proximal symphalangism,DOID:0080788,proximal symphalangism 2,Disease,96
HP:0006846,Acute encephalopathy,C1306587,Encephalopathy acute,SideEffect,95
HP:0006846,Acute encephalopathy,C0085584,Encephalopathy,SideEffect,95
HP:0009130,Hand muscle atrophy,C0026846,Muscle atrophy,SideEffect,95
HP:0003396,Syringomyelia,DOID:327,syringomyelia,Disease,100
HP:0006785,Limb-girdle muscular dystrophy,DOID:11724,limb-girdle muscular dystrophy,Disease,100
HP:0000123,Nephritis,C0027697,Nephritis,SideEffect,100
HP:0000123,Nephritis,DOID:10952,nephritis,Disease,100
HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,SideEffect,100
HP:0002721,Immunodeficiency,DOID:0112277,immunodeficiency 79,Disease,95
HP:0002721,Immunodeficiency,DOID:0111993,immunodeficiency 55,Disease,95
HP:0002721,Immunodeficiency,DOID:0111946,immunodeficiency 31C,Disease,95
HP:0002721,Immunodeficiency,DOID:0111947,immunodeficiency 21,Disease,95
HP:0002721,Immunodeficiency,DOID:0111944,immunodeficiency 31B,Disease,95
HP:0002721,Immunodeficiency,DOID:0111945,immunodeficiency 31A,Disease,95
HP:0002721,Immunodeficiency,DOID:0111942,immunodeficiency 25,Disease,95
HP:0002721,Immunodeficiency,DOID:0111943,immunodeficiency 48,Disease,95
HP:0002721,Immunodeficiency,DOID:0111940,immunodeficiency 42,Disease,95
HP:0002721,Immunodeficiency,DOID:0111941,immunodeficiency 20,Disease,95
HP:0002721,Immunodeficiency,DOID:0111997,immunodeficiency 63,Disease,95
HP:0002721,Immunodeficiency,DOID:0111948,immunodeficiency 46,Disease,95
HP:0002721,Immunodeficiency,DOID:0111949,immunodeficiency 36,Disease,95
HP:0002721,Immunodeficiency,DOID:0111996,immunodeficiency 51,Disease,95
HP:0002721,Immunodeficiency,DOID:0111991,immunodeficiency 62,Disease,95
HP:0002721,Immunodeficiency,DOID:0111990,immunodeficiency 30,Disease,95
HP:0002721,Immunodeficiency,DOID:0111999,immunodeficiency 61,Disease,95
HP:0002721,Immunodeficiency,DOID:0111998,immunodeficiency 66,Disease,95
HP:0002721,Immunodeficiency,DOID:0111937,immunodeficiency 22,Disease,95
HP:0002721,Immunodeficiency,DOID:0111936,immunodeficiency 14,Disease,95
HP:0002721,Immunodeficiency,DOID:0111935,immunodeficiency 16,Disease,95
HP:0002721,Immunodeficiency,DOID:0111939,immunodeficiency 37,Disease,95
HP:0002721,Immunodeficiency,DOID:0111951,immunodeficiency 40,Disease,95
HP:0002721,Immunodeficiency,DOID:0111950,immunodeficiency 29,Disease,95
HP:0002721,Immunodeficiency,DOID:0111953,immunodeficiency 23,Disease,95
HP:0002721,Immunodeficiency,DOID:0111952,immunodeficiency 57,Disease,95
HP:0002721,Immunodeficiency,DOID:0111955,immunodeficiency 27A,Disease,95
HP:0002721,Immunodeficiency,DOID:0111954,immunodeficiency 60,Disease,95
HP:0002721,Immunodeficiency,DOID:0111957,immunodeficiency 11A,Disease,95
HP:0002721,Immunodeficiency,DOID:0111956,immunodeficiency 27B,Disease,95
HP:0002721,Immunodeficiency,DOID:0111959,immunodeficiency 15B,Disease,95
HP:0002721,Immunodeficiency,DOID:0111958,immunodeficiency 11B,Disease,95
HP:0002721,Immunodeficiency,DOID:0111968,immunodeficiency 41,Disease,95
HP:0002721,Immunodeficiency,DOID:0111969,immunodeficiency 39,Disease,95
HP:0002721,Immunodeficiency,DOID:0111960,immunodeficiency 15A,Disease,95
HP:0002721,Immunodeficiency,DOID:0111961,immunodeficiency 26,Disease,95
HP:0002721,Immunodeficiency,DOID:0111967,immunodeficiency 54,Disease,95
HP:0002721,Immunodeficiency,DOID:0112006,immunodeficiency 69,Disease,95
HP:0002721,Immunodeficiency,DOID:0112004,immunodeficiency 71,Disease,95
HP:0002721,Immunodeficiency,DOID:0112005,immunodeficiency 70,Disease,95
HP:0002721,Immunodeficiency,DOID:0112002,immunodeficiency 47,Disease,95
HP:0002721,Immunodeficiency,DOID:0112003,immunodeficiency 33,Disease,95
HP:0002721,Immunodeficiency,DOID:0112000,immunodeficiency 34,Disease,95
HP:0002721,Immunodeficiency,DOID:0112001,immunodeficiency 50,Disease,95
HP:0002721,Immunodeficiency,DOID:0111938,immunodeficiency 24,Disease,95
HP:0002721,Immunodeficiency,DOID:0111988,immunodeficiency 12,Disease,95
HP:0002721,Immunodeficiency,DOID:0111989,immunodeficiency 35,Disease,95
HP:0002721,Immunodeficiency,DOID:0111982,immunodeficiency 56,Disease,95
HP:0002721,Immunodeficiency,DOID:0111983,immunodeficiency 52,Disease,95
HP:0002721,Immunodeficiency,DOID:0111980,immunodeficiency 64,Disease,95
HP:0002721,Immunodeficiency,DOID:0111981,immunodeficiency 43,Disease,95
HP:0002721,Immunodeficiency,DOID:0111986,immunodeficiency 32A,Disease,95
HP:0002721,Immunodeficiency,DOID:0111987,immunodeficiency 13,Disease,95
HP:0002721,Immunodeficiency,DOID:0111984,immunodeficiency 58,Disease,95
HP:0002721,Immunodeficiency,DOID:0111985,immunodeficiency 32B,Disease,95
HP:0002721,Immunodeficiency,DOID:0111979,immunodeficiency 49,Disease,95
HP:0002721,Immunodeficiency,DOID:0111978,immunodeficiency 65,Disease,95
HP:0002721,Immunodeficiency,DOID:0111973,immunodeficiency 17,Disease,95
HP:0002721,Immunodeficiency,DOID:0111972,immunodeficiency 19,Disease,95
HP:0002721,Immunodeficiency,DOID:0111971,immunodeficiency 18,Disease,95
HP:0002721,Immunodeficiency,DOID:0111970,immunodeficiency 10,Disease,95
HP:0002721,Immunodeficiency,DOID:0111977,immunodeficiency 7,Disease,95
HP:0002721,Immunodeficiency,DOID:0111976,immunodeficiency 9,Disease,95
HP:0002721,Immunodeficiency,DOID:0111975,immunodeficiency 44,Disease,95
HP:0002721,Immunodeficiency,DOID:0111974,immunodeficiency 59,Disease,95
HP:0002721,Immunodeficiency,DOID:0111992,immunodeficiency 53,Disease,95
HP:0002721,Immunodeficiency,DOID:0111934,immunodeficiency 38,Disease,95
HP:0002721,Immunodeficiency,DOID:0112015,immunodeficiency 72,Disease,95
HP:0002721,Immunodeficiency,DOID:0111995,immunodeficiency 28,Disease,95
HP:0002721,Immunodeficiency,DOID:0111994,immunodeficiency 45,Disease,95
HP:0031649,Aortic rupture,C0003496,Aortic rupture,SideEffect,100
HP:0002380,Fasciculations,C0015644,Fasciculation,SideEffect,96
HP:0002380,Fasciculations,D005207,Fasciculation,Symptom,96
HP:0032367,Abnormal growth hormone level,C0151477,Hormone level abnormal,SideEffect,95
HP:0030001,Lagopthalmos,DOID:12959,lagophthalmos,Disease,96
HP:0002629,Gastrointestinal arteriovenous malformation,C0012241,Gastrointestinal malformation,SideEffect,95
HP:0004324,Increased body weight,C0043094,Weight increased,SideEffect,95
HP:0004808,Acute myeloid leukemia,DOID:9119,acute myeloid leukemia,Disease,100
HP:0004808,Acute myeloid leukemia,C0023467,Acute myeloid leukaemia,SideEffect,98
HP:0004808,Acute myeloid leukemia,DOID:8692,myeloid leukemia,Disease,95
HP:0004808,Acute myeloid leukemia,DOID:0070323,childhood acute myeloid leukemia,Disease,95
HP:0004808,Acute myeloid leukemia,DOID:8747,subacute myeloid leukemia,Disease,94
HP:0000802,Impotence,DOID:1875,impotence,Disease,100
HP:0012592,Albuminuria,C0001925,Albuminuria,SideEffect,100
HP:0012592,Albuminuria,D000419,Albuminuria,Symptom,100
HP:0004818,Paroxysmal nocturnal hemoglobinuria,DOID:0060284,paroxysmal nocturnal hemoglobinuria,Disease,100
HP:0004818,Paroxysmal nocturnal hemoglobinuria,C0024790,Paroxysmal nocturnal haemoglobinuria,SideEffect,99
HP:0031508,Abnormal thyroid hormone level,C0151477,Hormone level abnormal,SideEffect,95
HP:0001903,Anemia,DOID:2355,anemia,Disease,100
HP:0001903,Anemia,C0002871,Anaemia,SideEffect,92
HP:0000633,Decreased lacrimation,C0235857,Lacrimation decreased,SideEffect,95
HP:0012174,Glioblastoma multiforme,C1621958,Glioblastoma multiforme,SideEffect,100
HP:0012174,Glioblastoma multiforme,DOID:3073,brain glioblastoma multiforme,Disease,95
HP:0030043,Hip subluxation,C0434785,Subluxation hip,SideEffect,95
HP:0030468,Abnormal multifocal electroretinogram,C0476397,Electroretinogram abnormal,SideEffect,95
HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Disease,100
HP:0001249,Intellectual disability,D008607,Intellectual Disability,Symptom,100
HP:0001249,Intellectual disability,DOID:0050888,syndromic intellectual disability,Disease,95
HP:0010797,Hemangioblastoma,DOID:5241,hemangioblastoma,Disease,100
HP:0025318,Ovarian carcinoma,C0029925,Ovarian carcinoma,SideEffect,100
HP:0025318,Ovarian carcinoma,DOID:4001,ovarian carcinoma,Disease,100
HP:0025318,Ovarian carcinoma,DOID:0050933,ovarian serous carcinoma,Disease,95
HP:0001974,Leukocytosis,C0023518,Leukocytosis,SideEffect,100
HP:0012265,Ciliary dyskinesia,DOID:9562,primary ciliary dyskinesia,Disease,95
HP:0012265,Ciliary dyskinesia,DOID:4140,biliary dyskinesia,Disease,94
HP:0006743,Embryonal rhabdomyosarcoma,DOID:3246,embryonal rhabdomyosarcoma,Disease,100
HP:0006743,Embryonal rhabdomyosarcoma,DOID:3258,orbit embryonal rhabdomyosarcoma,Disease,95
HP:0006743,Embryonal rhabdomyosarcoma,DOID:3251,prostate embryonal rhabdomyosarcoma,Disease,95
HP:0000989,Pruritus,C0033774,Pruritus,SideEffect,100
HP:0000989,Pruritus,D011537,Pruritus,Symptom,100
HP:0002789,Tachypnea,D059246,Tachypnea,Symptom,100
HP:0002789,Tachypnea,C0231835,Tachypnoea,SideEffect,95
HP:0002381,Aphasia,C0003537,Aphasia,SideEffect,100
HP:0002381,Aphasia,D001037,Aphasia,Symptom,100
HP:0002381,Aphasia,DOID:0060046,aphasia,Disease,100
HP:0100255,Metaphyseal dysplasia,C0265294,Metaphyseal dysplasia,SideEffect,100
HP:0100255,Metaphyseal dysplasia,DOID:0080019,metaphyseal dysplasia,Disease,100
HP:0000855,Insulin resistance,C0021655,Insulin resistance,SideEffect,100
HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Disease,100
HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,SideEffect,96
HP:0012227,Urethral stricture,DOID:1829,urethral stricture,Disease,100
HP:0002098,Respiratory distress,C0476273,Respiratory distress,SideEffect,100
HP:0002098,Respiratory distress,C0877339,Cardio-respiratory distress,SideEffect,95
HP:0002098,Respiratory distress,C1704437,Respiratory distress syndrome,SideEffect,95
HP:0007302,Bipolar affective disorder,C0525045,Affective disorder,SideEffect,95
HP:0001096,Keratoconjunctivitis,C0022573,Keratoconjunctivitis,SideEffect,100
HP:0001096,Keratoconjunctivitis,DOID:9368,keratoconjunctivitis,Disease,100
HP:0001096,Keratoconjunctivitis,C0022575,Keratoconjunctivitis sicca,SideEffect,95
HP:0001096,Keratoconjunctivitis,DOID:12895,keratoconjunctivitis sicca,Disease,95
HP:0012122,Anterior uveitis,C0042165,Anterior uveitis,SideEffect,100
HP:0012122,Anterior uveitis,DOID:1407,anterior uveitis,Disease,100
HP:0002170,Intracranial hemorrhage,C0151699,Haemorrhage intracranial,SideEffect,93
HP:0004743,Chronic tubulointerstitial nephritis,C0041349,Tubulointerstitial nephritis,SideEffect,95
HP:0004743,Chronic tubulointerstitial nephritis,C0238304,Chronic interstitial nephritis,SideEffect,91
HP:0008672,Calcium oxalate nephrolithiasis,DOID:0080652,calcium oxalate nephrolithiasis,Disease,100
HP:0002093,Respiratory insufficiency,C0035229,Respiratory insufficiency,SideEffect,100
HP:0008207,Primary adrenal insufficiency,C0001623,Adrenal insufficiency,SideEffect,95
HP:0000741,Apathy,C0085632,Apathy,SideEffect,100
HP:0030843,Cardiac amyloidosis,C0268407,Cardiac amyloidosis,SideEffect,100
HP:0012733,Macule,C0332573,Macule,SideEffect,100
HP:0005113,Aortic arch aneurysm,C0003486,Aortic aneurysm,SideEffect,95
HP:0005113,Aortic arch aneurysm,DOID:3627,aortic aneurysm,Disease,95
HP:0100725,Lichenification,C0023653,Lichenification,SideEffect,100
HP:0025084,Folliculitis,C0016436,Folliculitis,SideEffect,100
HP:0025084,Folliculitis,DOID:4409,folliculitis,Disease,100
HP:0000545,Myopia,C0027092,Myopia,SideEffect,100
HP:0000545,Myopia,DOID:11830,myopia,Disease,100
HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Symptom,97
HP:0007178,Motor polyneuropathy,C0152025,Polyneuropathy,SideEffect,95
HP:0007178,Motor polyneuropathy,DOID:1389,polyneuropathy,Disease,95
HP:0001993,Ketoacidosis,C0220982,Ketoacidosis,SideEffect,100
HP:0010923,Anterior subcapsular cataract,C0235259,Cataract subcapsular,SideEffect,95
HP:0010923,Anterior subcapsular cataract,C0858617,Posterior subcapsular cataract,SideEffect,92
HP:0001789,Hydrops fetalis,D015160,Hydrops Fetalis,Symptom,100
HP:0001789,Hydrops fetalis,C0020305,Hydrops foetalis,SideEffect,97
HP:0004942,Aortic aneurysm,C0003486,Aortic aneurysm,SideEffect,100
HP:0004942,Aortic aneurysm,DOID:3627,aortic aneurysm,Disease,100
HP:0003394,Muscle spasm,C0037763,Muscle spasms,SideEffect,96
HP:0030410,Sebaceous gland carcinoma,DOID:4840,sebaceous carcinoma,Disease,95
HP:0031692,Severe cytomegalovirus infection,C0010823,Cytomegalovirus infection,SideEffect,95
HP:0031950,Usual interstitial pneumonia,C0206061,Interstitial pneumonia,SideEffect,95
HP:0012114,Endometrial carcinoma,DOID:2871,endometrial carcinoma,Disease,100
HP:0000980,Pallor,C0030232,Pallor,SideEffect,100
HP:0000980,Pallor,D010167,Pallor,Symptom,100
HP:0000029,Testicular atrophy,C0156312,Testicular atrophy,SideEffect,100
HP:0007429,Few cafe-au-lait spots,D019080,Cafe-au-Lait Spots,Symptom,95
HP:0011675,Arrhythmia,C0003811,Arrhythmia,SideEffect,100
HP:0000495,Recurrent corneal erosions,DOID:11541,recurrent corneal erosion,Disease,98
HP:0003005,Ganglioneuroma,DOID:4817,ganglioneuroma,Disease,100
HP:0000846,Adrenal insufficiency,C0001623,Adrenal insufficiency,SideEffect,100
HP:0000846,Adrenal insufficiency,C0948387,Secondary adrenal insufficiency,SideEffect,95
HP:0001397,Hepatic steatosis,C2711227,Hepatic steatosis,SideEffect,100
HP:0001402,Hepatocellular carcinoma,C2239176,Hepatocellular carcinoma,SideEffect,100
HP:0001402,Hepatocellular carcinoma,DOID:684,hepatocellular carcinoma,Disease,100
HP:0001402,Hepatocellular carcinoma,DOID:0070322,childhood hepatocellular carcinoma,Disease,95
HP:0001402,Hepatocellular carcinoma,DOID:0070328,adult hepatocellular carcinoma,Disease,95
HP:0001402,Hepatocellular carcinoma,DOID:5016,hepatocellular clear cell carcinoma,Disease,95
HP:0001061,Acne,C0702166,Acne,SideEffect,100
HP:0001061,Acne,DOID:6543,acne,Disease,100
HP:0001700,Myocardial necrosis,C1442837,Myocardial necrosis,SideEffect,100
HP:0002027,Abdominal pain,C0000737,Abdominal pain,SideEffect,100
HP:0002027,Abdominal pain,D015746,Abdominal Pain,Symptom,100
HP:0002027,Abdominal pain,C0232495,Abdominal pain lower,SideEffect,95
HP:0002027,Abdominal pain,C0232492,Abdominal pain upper,SideEffect,95
HP:0001097,Keratoconjunctivitis sicca,C0022575,Keratoconjunctivitis sicca,SideEffect,100
HP:0001097,Keratoconjunctivitis sicca,DOID:12895,keratoconjunctivitis sicca,Disease,100
HP:0001097,Keratoconjunctivitis sicca,C0022573,Keratoconjunctivitis,SideEffect,95
HP:0001097,Keratoconjunctivitis sicca,DOID:9368,keratoconjunctivitis,Disease,95
HP:0002804,Arthrogryposis multiplex congenita,DOID:0090124,neurogenic arthrogryposis multiplex congenita,Disease,95
HP:0012424,Chorioretinitis,C0008513,Chorioretinitis,SideEffect,100
