,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,OMIM,DOID
16940,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:614609,614609,0070046
16941,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:300831,300831,0111898
16942,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:300831,300831,0111898
16943,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:300831,300831,0111898
16944,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,OMIM:300831,300831,0111898
16945,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,OMIM:300831,300831,0111898
16946,HP:0002126,Polymicrogyria,DOID:0080918,polymicrogyria,Polymicrogyria,OMIM:300831,300831,0111898
16947,HP:0001339,Lissencephaly,DOID:0050453,lissencephaly,Lissencephaly,OMIM:300831,300831,0111898
16948,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:300831,300831,0111898
16949,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:300831,300831,0111898
16950,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:300831,300831,0111898
16951,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,OMIM:300831,300831,0111898
16952,HP:0000737,Irritability,C0022107,Irritability,Irritability,OMIM:300831,300831,0111898
16953,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:300831,300831,0111898
16954,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:300831,300831,0111898
16955,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:617821,617821,0080728
16956,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:617821,617821,0080728
16957,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:617821,617821,0080728
16958,HP:0000015,Bladder diverticulum,C0156273,Bladder diverticulum,Bladder diverticulum,OMIM:617821,617821,0080728
16959,HP:0000015,Bladder diverticulum,DOID:11353,bladder diverticulum,Bladder diverticulum,OMIM:617821,617821,0080728
16960,HP:0001883,Talipes,C1301937,Talipes,Talipes,OMIM:617821,617821,0080728
16961,HP:0001623,Breech presentation,C0006157,Breech presentation,Breech presentation,OMIM:617821,617821,0080728
16962,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,OMIM:617821,617821,0080728
16963,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:617821,617821,0080728
16964,HP:0002827,Hip dislocation,C0019554,Hip dislocation,Hip dislocation,OMIM:617821,617821,0080728
16965,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:617665,617665,0080282
16966,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:617665,617665,0080282
16967,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,OMIM:617665,617665,0080282
16968,HP:0000739,Anxiety,C0003467,Anxiety,Anxiety,OMIM:617665,617665,0080282
16969,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:617665,617665,0080282
16970,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:617665,617665,0080282
16971,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:617665,617665,0080282
16972,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:617665,617665,0080282
16973,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:617665,617665,0080282
16974,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:617665,617665,0080282
16975,HP:0002133,Status epilepticus,C0038220,Status epilepticus,Status epilepticus,OMIM:617665,617665,0080282
16976,HP:0002133,Status epilepticus,DOID:1824,status epilepticus,Status epilepticus,OMIM:617665,617665,0080282
16977,HP:0002133,Status epilepticus,D013226,Status Epilepticus,Status epilepticus,OMIM:617665,617665,0080282
16978,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:176920,176920,13482
16979,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:176920,176920,13482
16980,HP:0100774,Hyperostosis,C0020492,Hyperostosis,Hyperostosis,OMIM:176920,176920,13482
16981,HP:0100774,Hyperostosis,DOID:205,hyperostosis,Hyperostosis,OMIM:176920,176920,13482
16982,HP:0001028,Hemangioma,DOID:255,hemangioma,Hemangioma,OMIM:176920,176920,13482
16983,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,OMIM:176920,176920,13482
16984,HP:0002176,Spinal cord compression,C0037926,Spinal cord compression,Spinal cord compression,OMIM:176920,176920,13482
16985,HP:0010566,Hamartoma,C0018552,Hamartoma,Hamartoma,OMIM:176920,176920,13482
16986,HP:0003764,Nevus,C0027960,Nevus,Nevus,OMIM:176920,176920,13482
16987,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:176920,176920,13482
16988,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:176920,176920,13482
16989,HP:0012032,Lipoma,C0023798,Lipoma,Lipoma,OMIM:176920,176920,13482
16990,HP:0012032,Lipoma,DOID:3315,lipoma,Lipoma,OMIM:176920,176920,13482
16991,HP:0004936,Venous thrombosis,C0042487,Venous thrombosis,Venous thrombosis,OMIM:176920,176920,13482
16992,HP:0001744,Splenomegaly,C0038002,Splenomegaly,Splenomegaly,OMIM:176920,176920,13482
16993,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:176920,176920,13482
16994,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:176920,176920,13482
16995,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:176920,176920,13482
16996,HP:0010816,Epidermal nevus,DOID:0111162,epidermal nevus,Epidermal nevus,OMIM:176920,176920,13482
16997,HP:0010816,Epidermal nevus,C0334082,Epidermal naevus,Epidermal nevus,OMIM:176920,176920,13482
16998,HP:0100764,Lymphangioma,DOID:1475,lymphangioma,Lymphangioma,OMIM:176920,176920,13482
16999,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:617904,617904,0080291
17000,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:617904,617904,0080291
17001,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:617904,617904,0080291
17002,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,OMIM:617904,617904,0080291
17003,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,OMIM:617904,617904,0080291
17004,HP:0001298,Encephalopathy,C0085584,Encephalopathy,Encephalopathy,OMIM:617904,617904,0080291
17005,HP:0100716,Self-injurious behavior,C0085271,Self injurious behaviour,Self-injurious behavior,OMIM:617904,617904,0080291
17006,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:617904,617904,0080291
17007,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:617904,617904,0080291
17008,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,OMIM:617904,617904,0080291
17009,HP:0002307,Drooling,C0013132,Drooling,Drooling,OMIM:617904,617904,0080291
17010,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:619087,619087,0112161
17011,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:619087,619087,0112161
17012,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:619087,619087,0112161
17013,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,OMIM:619087,619087,0112161
17014,HP:0000369,Low-set ears,C0239234,Low set ears,Low-set ears,OMIM:619087,619087,0112161
17015,HP:0000739,Anxiety,C0003467,Anxiety,Anxiety,OMIM:619087,619087,0112161
17016,HP:0000998,Hypertrichosis,C0020555,Hypertrichosis,Hypertrichosis,OMIM:619087,619087,0112161
17017,HP:0000998,Hypertrichosis,DOID:420,hypertrichosis,Hypertrichosis,OMIM:619087,619087,0112161
17018,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:619087,619087,0112161
17019,HP:0001883,Talipes,C1301937,Talipes,Talipes,OMIM:619087,619087,0112161
17020,HP:0100716,Self-injurious behavior,C0085271,Self injurious behaviour,Self-injurious behavior,OMIM:619087,619087,0112161
17021,HP:0007018,Attention deficit hyperactivity disorder,C1263846,Attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:619087,619087,0112161
17022,HP:0007018,Attention deficit hyperactivity disorder,DOID:1094,attention deficit hyperactivity disorder,Attention deficit hyperactivity disorder,OMIM:619087,619087,0112161
17023,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:619087,619087,0112161
17024,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:619087,619087,0112161
17025,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:619087,619087,0112161
17026,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:619087,619087,0112161
17027,HP:0012733,Macule,C0332573,Macule,Macule,OMIM:619087,619087,0112161
17028,HP:0000957,Cafe-au-lait spot,D019080,Cafe-au-Lait Spots,Cafe-au-lait spot,OMIM:619087,619087,0112161
17029,HP:0001007,Hirsutism,C0019572,Hirsutism,Hirsutism,OMIM:619087,619087,0112161
17030,HP:0001007,Hirsutism,D006628,Hirsutism,Hirsutism,OMIM:619087,619087,0112161
17031,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,OMIM:619087,619087,0112161
17032,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:619087,619087,0112161
17033,HP:0001004,Lymphedema,DOID:4977,lymphedema,Lymphedema,OMIM:619087,619087,0112161
17034,HP:0000969,Edema,D004487,Edema,Edema,OMIM:619087,619087,0112161
17035,HP:0001634,Mitral valve prolapse,DOID:988,mitral valve prolapse,Mitral valve prolapse,OMIM:619087,619087,0112161
17036,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:619087,619087,0112161
17037,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:619087,619087,0112161
17038,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:619087,619087,0112161
17039,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:259770,259770,0060849
17040,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:259770,259770,0060849
17041,HP:0009733,Glioma,C0017638,Glioma,Glioma,OMIM:259770,259770,0060849
17042,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,OMIM:259770,259770,0060849
17043,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:259770,259770,0060849
17044,HP:0000618,Blindness,C0456909,Blindness,Blindness,OMIM:259770,259770,0060849
17045,HP:0000618,Blindness,D001766,Blindness,Blindness,OMIM:259770,259770,0060849
17046,HP:0000618,Blindness,DOID:1432,blindness,Blindness,OMIM:259770,259770,0060849
17047,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:259770,259770,0060849
17048,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:259770,259770,0060849
17049,HP:0000518,Cataract,C0086543,Cataract,Cataract,OMIM:259770,259770,0060849
17050,HP:0000518,Cataract,DOID:83,cataract,Cataract,OMIM:259770,259770,0060849
17051,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:259770,259770,0060849
17052,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:259770,259770,0060849
17053,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:259770,259770,0060849
17054,HP:0030061,Neuroectodermal neoplasm,C0206093,Neuroectodermal neoplasm,Neuroectodermal neoplasm,OMIM:259770,259770,0060849
17055,HP:0000568,Microphthalmia,DOID:10629,microphthalmia,Microphthalmia,OMIM:259770,259770,0060849
17056,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:259770,259770,0060849
17057,HP:0000939,Osteoporosis,C0029456,Osteoporosis,Osteoporosis,OMIM:259770,259770,0060849
17058,HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Osteoporosis,OMIM:259770,259770,0060849
17059,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:259770,259770,0060849
17060,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:259770,259770,0060849
17061,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:608940,608940,0112300
17062,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:608940,608940,0112300
17063,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,OMIM:608940,608940,0112300
17064,HP:0001156,Brachydactyly,DOID:0050581,brachydactyly,Brachydactyly,OMIM:608940,608940,0112300
17065,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:608940,608940,0112300
17066,HP:0001387,Joint stiffness,C0162298,Joint stiffness,Joint stiffness,OMIM:608940,608940,0112300
17067,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:608940,608940,0112300
17068,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:608940,608940,0112300
17069,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:608940,608940,0112300
17070,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:614815,614815,0110987
17071,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:614815,614815,0110987
17072,HP:0010442,Polydactyly,C0152427,Polydactyly,Polydactyly,OMIM:614815,614815,0110987
17073,HP:0010442,Polydactyly,DOID:1148,polydactyly,Polydactyly,OMIM:614815,614815,0110987
17074,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:614815,614815,0110987
17075,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:614815,614815,0110987
17076,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:614815,614815,0110987
17077,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:614815,614815,0110987
17078,HP:0002808,Kyphosis,C0022821,Kyphosis,Kyphosis,OMIM:614815,614815,0110987
17079,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:174300,174300,0060375
17080,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:174300,174300,0060375
17081,HP:0010442,Polydactyly,C0152427,Polydactyly,Polydactyly,OMIM:174300,174300,0060375
17082,HP:0010442,Polydactyly,DOID:1148,polydactyly,Polydactyly,OMIM:174300,174300,0060375
17083,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,OMIM:174300,174300,0060375
17084,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,OMIM:174300,174300,0060375
17085,HP:0410030,Cleft lip,C0008924,Cleft lip,Cleft lip,OMIM:174300,174300,0060375
17086,HP:0410030,Cleft lip,DOID:9296,cleft lip,Cleft lip,OMIM:174300,174300,0060375
17087,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:174300,174300,0060375
17088,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:174300,174300,0060375
17089,HP:0000185,Cleft soft palate,DOID:0110214,cleft soft palate,Cleft soft palate,OMIM:174300,174300,0060375
17090,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:300963,300963,0060572
17091,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:300963,300963,0060572
17092,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:300963,300963,0060572
17093,HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,Atrial septal defect,OMIM:300963,300963,0060572
17094,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:300963,300963,0060572
17095,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:300963,300963,0060572
17096,HP:0001643,Patent ductus arteriosus,C0013274,Patent ductus arteriosus,Patent ductus arteriosus,OMIM:300963,300963,0060572
17097,HP:0001643,Patent ductus arteriosus,DOID:13832,patent ductus arteriosus,Patent ductus arteriosus,OMIM:300963,300963,0060572
17098,HP:0001321,Cerebellar hypoplasia,DOID:0070338,cerebellar hypoplasia,Cerebellar hypoplasia,OMIM:300963,300963,0060572
17099,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:300963,300963,0060572
17100,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:300963,300963,0060572
17101,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:300963,300963,0060572
17102,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:601382,601382,0110191
17103,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:601382,601382,0110191
17104,HP:0001324,Muscle weakness,D018908,Muscle Weakness,Muscle weakness,OMIM:601382,601382,0110191
17105,HP:0001883,Talipes,C1301937,Talipes,Talipes,OMIM:601382,601382,0110191
17106,HP:0006824,Cranial nerve paralysis,C0151311,Cranial nerve paralysis,Cranial nerve paralysis,OMIM:601382,601382,0110191
17107,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:611560,611560,0111002
17108,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:611560,611560,0111002
17109,HP:0010442,Polydactyly,C0152427,Polydactyly,Polydactyly,OMIM:611560,611560,0111002
17110,HP:0010442,Polydactyly,DOID:1148,polydactyly,Polydactyly,OMIM:611560,611560,0111002
17111,HP:0002186,Apraxia,C0003635,Apraxia,Apraxia,OMIM:611560,611560,0111002
17112,HP:0002186,Apraxia,DOID:0060135,apraxia,Apraxia,OMIM:611560,611560,0111002
17113,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:611560,611560,0111002
17114,HP:0000107,Renal cyst,C2173677,Renal cyst,Renal cyst,OMIM:611560,611560,0111002
17115,HP:0002104,Apnea,D001049,Apnea,Apnea,OMIM:611560,611560,0111002
17116,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:611560,611560,0111002
17117,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:611560,611560,0111002
17118,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:611560,611560,0111002
17119,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:611560,611560,0111002
17120,HP:0002084,Encephalocele,C0014065,Encephalocele,Encephalocele,OMIM:611560,611560,0111002
17121,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:611560,611560,0111002
17122,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:611560,611560,0111002
17123,HP:0002789,Tachypnea,D059246,Tachypnea,Tachypnea,OMIM:611560,611560,0111002
17124,HP:0000090,Nephronophthisis,DOID:12712,nephronophthisis,Nephronophthisis,OMIM:611560,611560,0111002
17125,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:615485,615485,0080893
17126,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:615485,615485,0080893
17127,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:615485,615485,0080893
17128,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,OMIM:615485,615485,0080893
17129,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,OMIM:615485,615485,0080893
17130,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,OMIM:615485,615485,0080893
17131,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,OMIM:615485,615485,0080893
17132,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,OMIM:615485,615485,0080893
17133,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:615485,615485,0080893
17134,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:615485,615485,0080893
17135,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:615485,615485,0080893
17136,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:615485,615485,0080893
17137,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:615485,615485,0080893
17138,HP:0002650,Scoliosis,C0036439,Scoliosis,Scoliosis,OMIM:265800,265800,0080038
17139,HP:0002650,Scoliosis,DOID:0060249,scoliosis,Scoliosis,OMIM:265800,265800,0080038
17140,HP:0003302,Spondylolisthesis,DOID:6682,spondylolisthesis,Spondylolisthesis,OMIM:265800,265800,0080038
17141,HP:0001156,Brachydactyly,DOID:0050581,brachydactyly,Brachydactyly,OMIM:265800,265800,0080038
17142,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,OMIM:265800,265800,0080038
17143,HP:0003304,Spondylolysis,DOID:2300,spondylolysis,Spondylolysis,OMIM:265800,265800,0080038
